Business ID,Customer Views,Beer Selection,Group Experience,Ambience,Burger
2-gqxtBtrAfg9gHpKqIkrA,0.07792223978322,0.6849987849593162,0.0804357843473553,0.1073015872389078,0.0427109280833974
YeIQRLKVhPsDV8AJdgd-BQ,0.2278580782300931,0.2841463063546318,0.1425457259719359,0.1849550083121086,0.1548412527056767
mQOSVc6m0hNvJNp2t6mhtA,0.1014345823683672,0.2065356169930762,0.1126933026437958,0.3686391772495376,0.2041187843100892
cAMQGuopIJ8AgyeXciFNcw,0.0540546715440871,0.5525575325436956,0.0974347516976758,0.2707601101014071,0.0171709206054168
kkPK9JSs8KKH9qv2r7fppA,0.071732596324926,0.2130092751361768,0.1060529484371231,0.2695044034203006,0.3325611142102967
Lx7mtvmJbkMT9Q9W2YwyBA,0.2344483006745576,0.2692639412358403,0.1016130343079566,0.1896155402064323,0.1996210291981697
sn9iFhoimISsyLcGxLZ9Sg,0.1275750373024493,0.7647752240300179,0.0820712530985474,0.0160003240453079,0.0030789111042395
wmOhquyTe7Lykox4-UhOog,0.2277573155505316,0.3477340936660766,0.1667145128761019,0.0079908876546791,0.244258876889944
VmkntDoCpazOVmNIlXx0ug,0.1165155964662079,0.4302422066253644,0.0831992210889304,0.2628270911949652,0.1008933599417408
aofPaITAzcOTuN6iW0gyOg,0.1209301092765397,0.1562428505987756,0.1602998596305648,0.2873763493779633,0.2698365450422797
zCaEDKsY7f3J2ZRb3aNhfA,0.0087862335145473,0.918477153778076,0.0598622560501098,0.0,0.0
-mitV3FhrCz3m2wk8ldKDg,0.1325038165514988,0.4371851765400459,0.0973877896704981,0.2199516188413385,0.105739205745199
PlEnI02D0iKpMt6gS7h_HQ,0.2236860428344119,0.2077627485533329,0.1544473078525201,0.0900401914576915,0.3161114983429963
Yw-guSo-TKY3YbRrq0PELQ,0.1337500492176507,0.2424395087024746,0.1400340371739278,0.2441319618166764,0.232685521295111
oJ4ik-4PZe6gexxW-tSmsw,0.1904884066173358,0.1908749985378943,0.1087027495396854,0.2599689081004714,0.2441115863974901
ekYEnQ5xKIGjdWIXwE98zg,0.189359429040672,0.3389821494468026,0.091667076178432,0.1985681484377867,0.1762781324754427
u2FUWB2xMipayzmNmJ2Mhg,0.108629168483468,0.5803823210954876,0.0697746014248737,0.2204283869130091,0.0131298392538873
hOVphvLElFBXKDArFRgUvQ,0.1211030445093118,0.1565822055518339,0.1344763008913628,0.3011764557357284,0.2808822596733625
POwyAA0vf4PvWe1L8Oc3Eg,0.0935981925153596,0.5263142708580119,0.0835786941884593,0.227490245328321,0.0627741793279427
LnPMfz6ImyU3Dvmf5QdTNg,0.1765508528887516,0.3719615378372726,0.0973002933675334,0.2800730231794573,0.0682550635011423
SYffIaST3GI1FNXk9A_uwg,0.1487534734309761,0.2314032693230709,0.143644630550765,0.2861743305282263,0.1835240427847508
IcqvNEGpi94KcvpS_wUBRQ,0.1801097444278032,0.1618275815873251,0.1556144457155217,0.3320708535941473,0.1637007048935629
ejrf1eSViGaGlyoxhAqm1Q,0.0851846444730957,0.3855391265824437,0.1173713476086656,0.3860445072253545,0.0190576993549863
TIiLFRFAhOXD8t2guBu5Zw,0.0348663964473149,0.565555359072545,0.0543526660870103,0.3063954272690941,0.0295071728417978
gjT2w0DUt5RTwvIf7sD35g,0.1596909848352273,0.6141289919614792,0.0785042943639887,0.1375573707951439,0.0069732947482003
S_7uidlS2oj3Lq2bxDTTmg,0.0747621801209534,0.563461962416415,0.065031128013021,0.2610437109165988,0.02747944451127
3hrEWKJxJUwEBmzw8oUYHw,0.1698397095661518,0.148337904533202,0.0808276581601047,0.2238370162565723,0.3710402676358449
I2oYrYUS4VXZVwV4Bh0hCA,0.1202812572212322,0.3448229662912047,0.1428719527574013,0.234470687482668,0.1508155643089634
IPYuu24deRJ3P5K498no4g,0.215685946020213,0.5546108421051141,0.1097275295266599,0.0813164257754882,0.0328138812134663
HCbJPXWXvwN-C7XfmVy3gA,0.234019641744068,0.1301788482475128,0.2130732381186128,0.1592857653689808,0.2561347127253067
PT-1mnyFbkBIeJTKyGaLvQ,0.092721942494708,0.5135287889702753,0.3451036752667278,0.0390969945371828,0.0017873917240649
G1280tTnHsioeQHTaWyK3w,0.2730358857635543,0.1230004988792339,0.1823895691315485,0.1824973547276016,0.2318401609996235
L7cO2qZurrt-7SLl2oDSrA,0.1272458239443233,0.4101191919724472,0.1036211095974256,0.2262298601318171,0.1252332869917154
CeQtgiR1EuGedqwh1uyLQQ,0.0985225195268533,0.5857872258465009,0.074905634343881,0.2202922032889107,0.0123362406210481
7clCBgNbd-x2Wj96lZ6Mjw,0.0932862534348307,0.6158741146968356,0.0581324835468469,0.2070385525966512,0.0186274145376579
Ge-TC33w8aB8Re0gGIZplQ,0.0937395106468882,0.7643905367170062,0.0659539144752281,0.0643229543098381,0.0054742846904056
TLpuvhkMKx8MGTE7W3Z-Lw,0.1736927817109972,0.1497542596005491,0.1976491435627012,0.1539366328843722,0.3179772706138656
JJNCJWaH2KV44r9aeEBlqA,0.0840552748186783,0.5710260960033292,0.1003425507718381,0.2258435273777295,0.0095713950119584
iHV3uBo1N9ETBtuEqdDsWQ,0.1340891658507574,0.2655506028901212,0.1406165000875122,0.1897259671330595,0.2637431972588484
68YNg7QVIglBZYfZ8ZFwSg,0.033812809192265,0.4938147994534423,0.1204323824650297,0.3139556162059307,0.027833189892893
6o3Xj4Lxa2XcaHuCblCc3g,0.1299230141572465,0.150710441074089,0.1147748720169532,0.3409957286119315,0.2563298403940819
lggOwJUJU9vOTnXSVbWMKg,0.499948157204522,0.3383023424281014,0.0705718456043137,0.0733068568838967,0.0089729867047733
JydmOKf-8Plo13Idj33Iyw,0.0773247904389312,0.5430902612738704,0.0899797591233724,0.2714003699978715,0.0094032018004279
8pVNJHaP4EIpRO3-oqGENg,0.0733535205036765,0.4864957368955379,0.1260750541554355,0.2818566489873862,0.0242650303308193
FBBeJO50xZiNIo3oFhAFRA,0.1226742802328377,0.6353323762920106,0.0941582385380313,0.1152131536026608,0.0256196008995175
oM9ZFIgO88Hu0ppDZPjuwg,0.1041345851188269,0.4873500894612721,0.0742535691691237,0.3142858181513321,0.012578843138679
JpKKLxLo_6RxvQXyjVXnvQ,0.1899298696785823,0.1246436174233792,0.1142957104185155,0.2505301152263547,0.3147239643369467
5IvBJJl3bemFixZ9uh_wXg,0.1511564788182274,0.15071260550776,0.1226742372563764,0.3972783199412824,0.1715605016478636
WlWnZLMS5CiQ2G2BFJH_zw,0.0635212232340492,0.4805563546571077,0.1178992959469849,0.2098503100557946,0.1214732054036622
8VX0g53ozq-KEyAPZeRYdA,0.0690501212328672,0.4634391756355762,0.1887353768572211,0.2577291902899742,0.013417546339333
h0vaA8cPdjabzotwa6BsyA,0.0804394778535991,0.3204407055450023,0.1138621797846233,0.3104392932269905,0.1662775746500883
cM3C8AT3IhOIM4ccBofuSg,0.2534300570976574,0.1194342147859105,0.1725857767491978,0.2806869335722732,0.1677601715715309
kJrKKzxYPR7krXbIacj_iw,0.2894075163167672,0.1526239810147039,0.1637681518289921,0.1664874370790262,0.2219513632505592
56q_auFAzhHK9Dvrs03AVA,0.071420410182327,0.6153889702109154,0.0731554225640138,0.2085783477232325,0.0228255370457191
4UByKRseOwx4JxwXclCejQ,0.1435495572837276,0.1890303595508966,0.1653969056335174,0.2238463748349911,0.2719457484367821
7dCyacu8LnFi5PR63uSntQ,0.1111516605988144,0.2324645079672336,0.1765281263887882,0.2393706450611352,0.2350889699161052
LG4uWRyTsQHr2fC9lv8TPA,0.1030945048761972,0.2431814227847085,0.1700694434803681,0.2872589825031658,0.1901775236120042
VBPY0IofMYlRAcynvxgS2g,0.1908419456170952,0.3557977284426274,0.0630722546788013,0.1669529253697913,0.2174049268436172
DZRkJUI9iv1mDY_JaCY3sg,0.2631549031856793,0.1731166742372174,0.0984365277831171,0.2136720372198796,0.244772337727143
LrUQOSOfuus8pcCHJwaQWg,0.0943489727728507,0.7593414327677559,0.0306184280882863,0.0983230194405597,0.0096251192119191
GnBHjgB_XF0t65BxcUzHVA,0.2628456130002936,0.3645943641662598,0.3322839558124542,0.0330867752432823,0.0007985380167762
0lf3Nqamc_9kKpDV4ajy1g,0.1026191530021704,0.4019088843831109,0.0906401869749982,0.2940385349671848,0.1034781440013787
06Uc3lgLSFO5EtLoFYbUbA,0.0789538919925689,0.7607545620865293,0.1210639387783077,0.0166445121996932,0.0191926370478338
-wDo0EQLaobFdkwizA1i6Q,0.179153212159872,0.4515801618341356,0.0963744076900184,0.2311092570424079,0.0337859712075442
cHCRC7r9irhK0dIum1zeUw,0.0577612322258254,0.592788459843221,0.1030941995265432,0.1948882506910366,0.0443527361931511
1MoiTfuItt3dZkaQfJkpYw,0.1014867390117404,0.4763005839488068,0.1096202791267574,0.2458280557458171,0.0588413958764628
TiA5fpNc-T8QvrxT_EfmPg,0.2819787478575764,0.1740422187349903,0.122927600244064,0.2360442885685534,0.1780426680451687
ZS7xL5JelxcoaYTaR5UWXw,0.1928264126040493,0.6262852052847544,0.1069962247274816,0.0560964224013415,0.0119080602360719
glqhlr3vcINNstyYRQGliA,0.0444142854450127,0.470998128867135,0.0966387873049825,0.3366014946323747,0.0437309010527454
LY1WmE1DwtkGd37eG3SoSQ,0.1987780944103288,0.2446437472962666,0.1244928120436371,0.2179969317515447,0.2085070609954856
dP5k-Plsiw9dn9h9Y1oWNA,0.1491353885971137,0.2991797666137035,0.1429915638624602,0.2517964913207305,0.1497315642718448
eyQL0pS7agcZtdKYQ-tJGw,0.0664503900749789,0.659165884270345,0.087292196585985,0.1563200451423881,0.0219063154394858
Z_P_HwcnC0jEvRLUx6TFlw,0.1831530047580599,0.0349072320386767,0.0167213283479213,0.3040193021297455,0.4571510970592499
W9vWGD3b2qYbC6lHUK5IUg,0.2284979780933638,0.2009025934611645,0.1336359198951074,0.2010543786065138,0.2290576879036237
WQ1oZ11HbYL7K7kj62ttAw,0.148801128915511,0.1133767568529583,0.1098426016466692,0.3564056599535979,0.2660766549431719
vOPt116elxI6-aD1LrOLMw,0.0515349359939927,0.4580325448642606,0.1064512198385985,0.3204167953327946,0.0539133790070595
d87V_gH3I1EaGWOM_EYRXw,0.2463887780262478,0.3881165381713674,0.0812153423140788,0.2453779962620344,0.0306737675684793
jnZYD2UCGziWwGsUxybkFw,0.1411688620392134,0.1874399789899745,0.1602436730135527,0.2074208550312847,0.2980946767730293
-jNOHaFwWsBpaf9l5gvRwQ,0.0733502381024699,0.4795668616288286,0.1065412630308784,0.2833705889974154,0.0491890503805788
7pI6lASZ4rPNPF8iX9jdoA,0.2383616564680211,0.1432713648224229,0.1678589147976249,0.1918692929014283,0.2513289927174487
gcSwkcnKHmgZpP82GsieUw,0.1179638732490795,0.3923828806728124,0.1100746257330424,0.3109473464677909,0.0616103007258581
Pj-A29ajjCUb5ttM3Ff7yA,0.0679751515059786,0.4437021948178025,0.0924405498210998,0.3369181438513538,0.0508890655877835
